Час (UTC),Широта (град.),Довгота (град.),Висота (м),Температура (°C),Точка роси (°C),Відносна вологість (%),Тиск (hPa),Міксинг-співвідношення (g/kg),Потенційна темп. (K),Еквівалентна пот. темп. (K),Віртуальна темп. (K)
2025-05-27 06:11:50,50.450284,30.522858,711.1853088480802,14.07963758189731,11.39115556270394,83.84603272320088,929.1783790962547,9.144617769154141,293.32758649458003,326.6119506830429,288.83186678296937
2025-05-27 06:11:55,50.450286000000006,30.522857,716.1936560934892,13.90251486517268,9.722110232044678,75.88465194318756,926.8026735439654,8.190297707107185,293.36141692497375,323.0253303857817,288.48665265330766
2025-05-27 06:12:00,50.450288,30.522856,721.2020033388982,13.746783832030047,11.38980017103025,85.67028475672018,928.569881456409,9.149865023089284,293.04256438538675,326.3554286447479,288.49807460907914
2025-05-27 06:12:05,50.45029,30.522855,726.2103505843072,13.567484922057911,11.335892633382874,86.36659924225367,926.8350954886192,9.134087161986583,293.0160920272724,326.2872965866505,288.3150154459255
2025-05-27 06:12:10,50.450292000000005,30.522854,731.2186978297162,13.283216488924154,8.636174244818495,73.4310363609399,925.7363104076143,7.614124517032114,292.8249059944769,320.31904653147734,287.76358877638216
2025-05-27 06:12:15,50.450294,30.522853,736.2270450751253,13.894776602608227,10.945769088423063,82.38731359241581,924.6464612945267,8.918690269535078,293.5489928956516,326.01367571633034,288.6064153107722
2025-05-27 06:12:20,50.450296,30.522852,741.2353923205343,13.719042591445186,9.245302986198599,74.37223831812858,923.5180946166369,7.957188371170603,293.47174675045017,322.2813862887113,288.26147190739727
2025-05-27 06:12:25,50.450298000000004,30.522851,746.2437395659433,12.64396070964558,10.315079998265709,85.71623963947947,925.1804409830812,8.541663189668439,292.2215799652247,323.24563205727463,287.2830657195996
2025-05-27 06:12:30,50.450300000000006,30.52285,751.2520868113523,13.30285255673033,8.731055050563766,73.80929368810557,922.6805271499234,7.68945742154633,293.12203281454356,320.9269037149714,287.7964794346697
2025-05-27 06:12:35,50.450302,30.522849,756.2604340567614,12.678775610583305,8.561626919548255,76.00769422806908,924.316033906948,7.587108685554882,292.3353197919733,319.74214231904614,287.15163014205336
2025-05-27 06:12:40,50.450304,30.522848,761.2687813021704,13.327582567089287,10.517485369123008,83.0827988853368,923.0948149977181,8.67927804038269,293.10970484011017,324.67609661389446,287.99429790786553
2025-05-27 06:12:45,50.450306000000005,30.522847,766.2771285475793,13.013472576126036,8.777851523177365,75.45604533171348,923.0740489373501,7.710800141021387,292.7902068165753,320.6737124131933,287.5094676763901
2025-05-27 06:12:50,50.450308,30.522846,771.2854757929883,12.742163043970077,8.017404470814073,72.94785729305514,921.9986446586298,7.327345206215615,292.6101519654044,319.05618827848366,287.1700096918987
2025-05-27 06:12:55,50.45031,30.522845,776.2938230383974,12.66616626598035,8.17873117245806,74.12047801619003,922.4647480077775,7.405309228396293,292.4900878532507,319.22644888483114,287.10726609312167
2025-05-27 06:13:00,50.450312000000004,30.522844,781.3021702838064,13.136551777962644,8.615882829048125,74.0358219622313,919.4878348383788,7.65585301346539,293.2424201824806,320.94840325192047,287.62353011165044
2025-05-27 06:13:05,50.450314000000006,30.522842999999998,786.3105175292154,11.767513472279553,8.644319705584532,81.15734445739594,919.9308969828343,7.667044506092876,291.79991212832203,319.5505504022147,286.25004337865744
2025-05-27 06:13:10,50.450316,30.522842,791.3188647746244,14.230998994884693,11.44209523822313,83.30802902243371,918.0087401359942,9.289282593448457,294.49902462991656,328.45546914378275,289.0094326149918
2025-05-27 06:13:15,50.450318,30.522841,796.3272120200335,12.403471277640987,8.67032706696482,77.96511314299337,920.214326427244,7.678321512463442,292.42546738761627,320.213500814858,286.89093980813743
2025-05-27 06:13:20,50.450320000000005,30.52284,801.3355592654425,13.344843012375,8.56821252127997,72.8006859114955,920.1764763503643,7.625100182861937,293.39294516988076,320.97573581978077,287.827419659079
2025-05-27 06:13:25,50.450322,30.522839,806.3439065108515,12.992234909845935,9.31509117619643,78.34968434655147,918.5697387959489,8.03877790812917,293.17834881494997,322.34592268858785,287.5453775745572
2025-05-27 06:13:30,50.450324,30.522838,811.3522537562606,12.519331894197588,7.565851594303739,71.77902535870133,916.3398188066769,7.147167821591595,292.89735056743217,318.7115407482395,286.9147851546807
2025-05-27 06:13:35,50.450326000000004,30.522837,816.3606010016695,13.165936779835787,8.786050623313006,74.74937014890747,916.6551899304619,7.769828186885519,293.531426870293,321.69377312975683,287.6729584177631
2025-05-27 06:13:40,50.450328000000006,30.522835999999998,821.3689482470785,13.427623287242437,8.944014210134938,74.27232461548837,916.7371801882704,7.8535308941294275,293.79219283733045,322.2702412711605,287.9505174802545
2025-05-27 06:13:45,50.45033,30.522835,826.3772954924875,12.341948817687918,9.913295213343115,85.1142393584826,916.0586161311733,8.396005530104519,292.7411750281703,323.2976187925216,286.9541139261428
2025-05-27 06:13:50,50.450332,30.522834,831.3856427378965,13.146190382051355,10.375762159635883,83.28119205879129,913.9155928740138,8.684014666840266,293.7625491513906,325.4385131620343,287.8127725750177
2025-05-27 06:13:55,50.450334000000005,30.522833,836.3939899833056,12.487428866887559,8.969160297171122,79.11819523247439,914.7577856510634,7.884281895226119,293.0094089636393,321.62634830165746,287.0111769323862
2025-05-27 06:14:00,50.450336,30.522832,841.4023372287146,12.90373330106233,8.363173028448703,73.89527549147229,913.9031320964297,7.57084098331346,293.51491355482665,320.94807599173333,287.3747903708406
2025-05-27 06:14:05,50.450338,30.522831,846.4106844741236,11.878099822305572,7.88997275613935,76.54556804622729,915.3537810283639,7.316688948375105,292.329894147697,318.79398139500796,286.30023161055277
2025-05-27 06:14:10,50.450340000000004,30.52283,851.4190317195327,12.728575542496792,9.914657704529114,82.98910606240366,911.9692804152907,8.434944727665462,293.5129514733116,324.25550337209154,287.34951123244684
2025-05-27 06:14:15,50.450342000000006,30.522828999999998,856.4273789649417,12.05755011602573,8.891993875174197,80.96407323086339,913.3402975238924,7.855116577986048,292.6982251091709,321.2189879507284,286.57415663462643
2025-05-27 06:14:20,50.450344,30.522828,861.4357262103507,12.756938793110056,9.04015478958874,78.10519100614684,911.6091979845378,7.950341546150848,293.5752286412434,322.47056386117737,287.29350405954006
2025-05-27 06:14:25,50.450346,30.522827,866.4440734557596,12.50361644790656,8.397258231811698,76.03453897457773,911.3304856895703,7.610260092284023,293.3407646675395,320.94728366988716,286.9796944215633
2025-05-27 06:14:30,50.450348000000005,30.522826,871.4524207011686,12.974247788994182,9.668367778082125,80.32709628800968,909.9444048128228,8.313628366199774,293.951996543772,324.2482931433276,287.5752734932267
2025-05-27 06:14:35,50.45035,30.522825,876.4607679465777,11.309855047735994,6.816121404104964,73.84985069577036,908.8165297382425,6.842455233113885,292.34575105916844,317.07684942128134,285.6471613802431
2025-05-27 06:14:40,50.450352,30.522824,881.4691151919867,12.241751992710986,8.190803673652368,76.27811276904328,910.1508135863878,7.512941403222864,293.1804425989983,320.42925100274863,286.69967221361844
2025-05-27 06:14:45,50.450354000000004,30.522823,886.4774624373957,12.082751790810812,8.418584118581983,78.28135683612868,909.7167250063827,7.635092873186089,293.05708441491333,320.7737285633788,286.5611967065531
2025-05-27 06:14:50,50.450356,30.522822,891.4858096828048,11.896467481846852,9.272043934435857,83.9528898291353,907.4357730117218,8.11484005518142,293.0760414844914,322.64146646945375,286.45746244191173
2025-05-27 06:14:55,50.450358,30.522821,896.4941569282138,12.53549140754335,8.923192123601327,78.62456459299537,907.9478575978935,7.919241919375035,293.6856762533203,322.49681520820747,287.0655630443236
2025-05-27 06:15:00,50.45036,30.52282,901.5025041736228,11.20362595220151,8.268883372092098,82.1264329765792,905.6946807957067,7.590979555015758,292.5243148810571,320.1123425997357,285.67032471441007
2025-05-27 06:15:05,50.450362000000005,30.522819,906.5108514190318,12.273492853155815,8.414469776083061,77.28317118155358,908.3212446394086,7.644808079963136,293.3818396588398,321.14670711493306,286.7545176260246
2025-05-27 06:15:10,50.450364,30.522818,911.5191986644409,12.32831153445029,9.726750192942578,84.1316684021092,906.3885386795674,8.379891856135814,293.61700173359736,324.20461737827304,286.9376007349881
2025-05-27 06:15:15,50.450366,30.522817,916.5275459098498,11.708065847614705,6.759509630641222,71.65036506172694,903.9406056850256,6.852779173120654,293.2057689571221,318.01242981276454,286.0488281943856
2025-05-27 06:15:20,50.450368000000005,30.522816,921.5358931552588,12.659359738484675,8.751913813422796,77.09082444270699,903.9023979218604,7.862441017593791,294.18849670170965,322.8191974556073,287.1801268707489
2025-05-27 06:15:25,50.45037,30.522815,926.5442404006678,12.368830098310582,8.255722414602406,75.97759019440764,903.3749460130269,7.603831200753365,293.93851482691645,321.59049693368553,286.8431626614201
2025-05-27 06:15:30,50.450372,30.522814,931.5525876460769,12.786955213166655,10.278084504267795,84.7070485222825,904.5795731414665,8.717052332631686,294.2568016681481,326.1551998125376,287.45739692864686
2025-05-27 06:15:35,50.450374000000004,30.522813,936.5609348914859,12.156059313079494,8.608981738930035,78.91576668076296,902.4360634883301,7.798637241295967,293.80683359545606,322.20985929665295,286.66330837326853
2025-05-27 06:15:40,50.450376000000006,30.522812,941.5692821368949,12.315862230194549,7.449223395705381,72.16785382347368,903.5070755926068,7.191685971521912,293.87169268641736,319.9594165081206,286.7181805406116
2025-05-27 06:15:45,50.450378,30.522811,946.5776293823039,12.919807175367641,9.012834212204837,77.13433732172102,901.5443503843127,8.025248024054607,294.6766430474465,323.9493292639243,287.47023367978085
2025-05-27 06:15:50,50.45038,30.52281,951.585976627713,12.38437509768029,8.929373850080577,79.44190257766374,899.7970057241691,7.995280044438245,294.2883434719217,323.4652862081529,286.9269607453242
2025-05-27 06:15:55,50.450382000000005,30.522809,956.594323873122,12.505724902298693,9.691127255515468,82.95822335507376,899.9288965797026,8.420431074412852,294.40107257180046,325.2061343450207,287.1229849512549
2025-05-27 06:16:00,50.450384,30.522808,961.6026711185309,12.287232444662578,8.743811670398028,78.9545864354374,898.2032945492516,7.908573667846835,294.3374166092725,323.1980179963599,286.81424728666684
2025-05-27 06:16:05,50.450386,30.522807,966.6110183639399,11.912063366049887,7.2688348994271745,73.20414674098072,900.2307976159226,7.1286707312727025,293.76105455699957,319.63885949840693,286.30165265455526
2025-05-27 06:16:10,50.450388000000004,30.522806,971.619365609349,11.951053760577272,7.932463630602827,76.39880159918174,900.158343560042,7.463492878809264,293.8079979677364,320.95624491038933,286.39904206811195
2025-05-27 06:16:15,50.450390000000006,30.522804999999998,976.627712854758,11.160526475394898,8.868844666519262,85.77662067696697,897.8938708747327,7.979336370451722,293.20447037920894,322.34408881637074,285.6943781632833
2025-05-27 06:16:20,50.450392,30.522804,981.636060100167,12.234996838555452,9.282631671060317,82.15992354842989,897.442659349025,8.212321927386835,294.35486552383594,324.3862145045114,286.814637653599
2025-05-27 06:16:25,50.450394,30.522803,986.644407345576,11.593342896489213,6.986274280875646,73.3281768987558,897.0184162492238,7.0158038867011685,293.732763045062,319.2108316863976,285.96194200209055
2025-05-27 06:16:30,50.450396000000005,30.522802,991.6527545909851,10.877099279780552,8.610425547950712,85.89244950127956,896.512742222951,7.851590781865952,293.0411628263138,321.7061607248589,285.38743865802877
2025-05-27 06:16:35,50.450398,30.522801,996.6611018363941,10.69120813441925,8.415427139064288,85.82024837624961,895.2206154028768,7.758587197437439,292.9701984954284,321.29230877445747,285.1845542601767
2025-05-27 06:16:40,50.4504,30.5228,1001.6694490818031,11.38306827754277,8.256690402902738,81.08836140612526,894.9260482760261,7.677014780024358,293.7119539531037,321.721970723586,285.8655306655919
2025-05-27 06:16:45,50.450402000000004,30.522799,1006.6777963272121,11.407293879727648,8.577725883611983,82.73980943462023,894.7353124406607,7.849767858538352,293.75486832696527,322.4266351904643,285.9198561863676
2025-05-27 06:16:50,50.450404000000006,30.522797999999998,1011.6861435726211,11.498686158043192,6.966168948260439,73.68705881591046,896.1827752968018,7.012634384250355,293.7133982967972,319.1866177243827,285.86632982807316
2025-05-27 06:16:55,50.450406,30.522797,1016.6944908180301,11.820600938468607,8.651443162453013,80.91240979449877,893.31087164251,7.902275133994108,294.3156182138214,323.19946816352416,286.34426975563497
2025-05-27 06:17:00,50.450408,30.522796,1021.7028380634391,11.776911837272651,9.523699854130514,86.06266286361051,891.9465288096219,8.40052498042924,294.3991614223637,325.21010186174254,286.38696857796884
2025-05-27 06:17:05,50.450410000000005,30.522795,1026.7111853088481,12.42228679141389,7.897886676139857,73.89162864517449,892.5897072176144,7.509634891865326,295.005167320504,322.39285250102466,286.88045839292744
2025-05-27 06:17:10,50.450412,30.522794,1031.7195325542573,10.773690230800664,7.026845667265368,77.64113454489264,891.332030704838,7.080963714986504,293.4204171268209,319.19518602164294,285.15006677329376
2025-05-27 06:17:15,50.450414,30.522793,1036.7278797996662,10.765391889476492,6.1955694893855595,73.36693551023512,891.5119206689254,6.681866339341756,293.3949074090543,317.65716015732164,285.07261355665173
2025-05-27 06:17:20,50.450416000000004,30.522792,1041.736227045075,11.565428787616419,9.206003586715834,85.42786686999341,892.5690731376085,8.214685419681407,294.121950612981,324.21268348391436,286.1421258734046
2025-05-27 06:17:25,50.450418000000006,30.522790999999998,1046.7445742904843,11.304431720014847,6.923546202943044,74.42314097098692,891.0131107554064,7.032956329153369,293.9990000696472,319.5922088890984,285.6747706335267
2025-05-27 06:17:30,50.45042,30.52279,1051.7529215358932,11.721975084784296,7.066025704089244,73.10605654737734,891.6483885069023,7.097674592245214,294.3705428608585,320.20244049322065,286.1053515183415
2025-05-27 06:17:35,50.450422,30.522789,1056.7612687813023,10.074074874779388,7.844342843200889,86.02545573300542,887.7694129409366,7.52309202810898,293.03285473921005,320.52464510873426,284.52381455049334
2025-05-27 06:17:40,50.450424000000005,30.522788,1061.7696160267112,11.254229174020498,8.974987751835732,85.85841442505784,891.1971695105926,8.09865831948543,293.9297490237589,323.5893690434221,285.8092377068057
2025-05-27 06:17:45,50.450426,30.522787,1066.7779632721204,11.415376159123813,8.247033348440329,80.86203040750537,889.4330416297736,7.7198900778231385,294.26300461517815,322.4862334260242,285.90543234770456
2025-05-27 06:17:50,50.450428,30.522786,1071.7863105175293,11.127860097325332,8.095682497013799,81.57491215231467,889.285097898234,7.641242025353155,293.97967633440624,321.9047752721294,285.6029240155117
2025-05-27 06:17:55,50.450430000000004,30.522785,1076.7946577629384,11.542542623780886,9.400269815416106,86.6836145160989,885.5018182313382,8.391609599845879,294.76770925569923,325.6094772497954,286.1498501147295
2025-05-27 06:18:00,50.450432000000006,30.522783999999998,1081.8030050083473,11.121946482335403,7.753853775871429,79.73015523999732,884.2872733436411,7.506092663433193,294.4477893476957,321.90088835827254,285.573547141201
2025-05-27 06:18:05,50.450434,30.522783,1086.8113522537562,10.381238485785417,8.200529776379025,86.34396883057379,884.4468572291202,7.739172939651853,293.6654107855202,322.01277435245566,284.86975983173085
2025-05-27 06:18:10,50.450436,30.522782,1091.8196994991654,10.558486104242592,6.482342022640733,75.87005858902684,886.5528825730667,6.855276987722496,293.6491834271212,318.60765760422487,284.8948752604099
2025-05-27 06:18:15,50.450438000000005,30.522781,1096.8280467445743,11.545043502576995,9.293135348027816,86.04661669489458,883.046834485396,8.353985140315018,295.00444319738625,325.7253372165284,286.14582978197154
2025-05-27 06:18:20,50.45044,30.52278,1101.8363939899834,10.836231802668866,7.872640776285171,81.91836221957739,883.8216119568765,7.571858748934203,294.1961632827404,321.9062224548355,285.2979170193185
2025-05-27 06:18:25,50.450442,30.522779,1106.8447412353923,10.21623622468244,6.33367026544018,76.83228848482484,884.2495694090196,6.802524673374407,293.51323740781777,318.291430379927,284.5420757709294
2025-05-27 06:18:30,50.450444000000005,30.522778,1111.8530884808015,10.895811090759535,6.434384691860066,73.94067746220547,882.5663881619034,6.8636280224848125,294.377516625109,319.39865495044035,285.2350578118494
2025-05-27 06:18:35,50.450446,30.522777,1116.8614357262104,10.949832434366698,7.8494888698961445,81.17390174426765,884.3229350681389,7.555447549062007,294.2661203005643,321.90839612385133,285.4091982777864
2025-05-27 06:18:40,50.450448,30.522776,1121.8697829716195,10.752551041109637,6.165406428357416,73.27695586223209,881.3081838650969,6.745858375470559,294.34912103266106,318.9340297949479,285.0708025461821
2025-05-27 06:18:45,50.450450000000004,30.522775,1126.8781302170285,10.358992785268452,7.134522379951072,80.408346964051,880.1913685359274,7.225349212701684,294.0477001207232,320.4674844314254,284.7585481867355
2025-05-27 06:18:50,50.450452000000006,30.522774,1131.8864774624376,11.43268929502419,6.468355872381295,71.52050316184102,881.5356586476408,6.888015885381037,295.03250870825775,320.15266949298933,285.77841744661106
2025-05-27 06:18:55,50.450454,30.522773,1136.8948247078465,10.59593414310163,8.370012886479238,86.10109352780735,880.0240403129845,7.869684694592078,294.30945180206555,323.19796375659286,285.10805867449966
2025-05-27 06:19:00,50.450456,30.522772,1141.9031719532554,10.257213022056124,6.740411903708381,78.79734257995908,879.6124832328044,7.035116840276799,293.99744993434933,319.6973375157328,284.6234327648184
2025-05-27 06:19:05,50.450458000000005,30.522771,1146.9115191986646,11.768890506391074,7.14981795972734,73.29946674738717,880.3408973687314,7.231767645476966,295.49565094107203,321.93293070057086,286.17577550690015
2025-05-27 06:19:10,50.45046,30.52277,1151.9198664440735,10.442998935760524,7.464381597982126,81.78344974644996,878.2339115104797,7.408865310136218,294.3221770635318,321.4599573362284,284.8746713582882
2025-05-27 06:19:15,50.450462,30.522769,1156.9282136894826,10.478784286529832,8.226137332785495,85.93308366295749,879.3742091270475,7.798093281768158,294.2500994788717,322.8700336720904,284.97796015405896
2025-05-27 06:19:20,50.450464000000004,30.522768,1161.9365609348915,10.257967195338123,6.5131511234316966,77.57145979320171,878.578935665503,6.93304006037227,294.09710538413356,319.4170002724451,284.6065432572344
2025-05-27 06:19:25,50.450466000000006,30.522766999999998,1166.9449081803007,10.435860864531072,7.81315203292436,83.7925496736602,877.421630451721,7.596546206221983,294.39266806591144,322.25687060912793,284.89996745277915
2025-05-27 06:19:30,50.450468,30.522766,1171.9532554257096,10.289520882731845,8.004519938721364,85.72471839745626,876.9337623598545,7.701721618986904,294.2875592040508,322.5606821234241,284.7711339769831
2025-05-27 06:19:35,50.45047,30.522765,1176.9616026711187,10.703242124278173,8.701238361764368,87.42746983398864,876.4900280723431,8.083433190800262,294.75977945884415,324.50494903329553,285.25289244268737
2025-05-27 06:19:40,50.450472000000005,30.522764,1181.9699499165276,10.485661049588492,6.375057793498914,75.67804959767287,876.2645717124459,6.885025406811996,294.5555097130825,319.7108944431867,284.8268926764771
2025-05-27 06:19:45,50.450474,30.522763,1186.9782971619366,9.896091294466014,7.472285310277071,84.8753609794602,874.8396306023636,7.442019671259129,294.08009203450655,321.37735508577674,284.33101638783074
2025-05-27 06:19:50,50.450476,30.522762,1191.9866444073457,9.953538436821736,5.768415865916111,75.19978576316001,874.2208095634707,6.615056766732205,294.19931112633617,318.34693926236497,284.24591348317136
2025-05-27 06:19:55,50.450478000000004,30.522761,1196.9949916527546,10.642787607609733,8.195563169954495,84.82245269430612,873.397231296806,7.835640689535571,294.99508224238895,323.81471827739546,285.14924357913446
2025-05-27 06:20:00,50.450480000000006,30.522759999999998,1202.0033388981637,10.437651866364126,7.295977929264088,80.87619841916482,873.5726768178448,7.362601536190394,294.7649157928405,321.7667913290824,284.8612970239424
2025-05-27 06:20:05,50.450482,30.522759,1207.0116861435727,10.279163867922371,5.954745927019193,74.53430247395633,872.5999119284058,6.714406214704475,294.69407110856724,319.23095756926534,284.59002957689734
2025-05-27 06:20:10,50.450484,30.522758,1212.0200333889818,9.98498251116663,7.6413589171560705,85.3509018739891,875.3312738130784,7.525175910619481,294.125184256539,321.73652734752056,284.4346732465731
2025-05-27 06:20:15,50.450486000000005,30.522757,1217.0283806343907,10.457936350212327,8.066185141151935,85.12252829205046,872.5835549408223,7.7735308187996415,294.88152981368773,323.47049521729576,284.95276372075375
2025-05-27 06:20:20,50.450488,30.522756,1222.0367278797999,10.043716292950787,6.2481820467164395,77.26716237152594,870.3734813887158,6.8711036765998745,294.66448624026276,319.8170004987692,284.3806868579291
2025-05-27 06:20:25,50.45049,30.522755,1227.0450751252088,10.29975283711294,7.583709186000672,83.24480515138296,869.677983184043,7.54459021022538,294.99833080747885,322.7341072955475,284.75424529762375
2025-05-27 06:20:30,50.450492000000004,30.522754,1232.053422370618,9.680217629557196,5.05966905608242,72.91222835814693,869.4490739467092,6.329036159095143,294.375716151275,317.47636446574995,283.9221436608571
2025-05-27 06:20:35,50.450494000000006,30.522752999999998,1237.0617696160268,9.605805756382708,6.285411222633391,79.77398573815005,869.2971970507872,6.897589023009103,294.3129711823423,319.5770481711594,283.9455090949889
2025-05-27 06:20:40,50.450496,30.522752,1242.0701168614357,10.06689339778723,6.910024997490952,80.74144304321848,869.8616404280959,7.199190754931004,294.7381840179982,321.1483586825719,284.4606421865469
2025-05-27 06:20:45,50.450498,30.522751,1247.0784641068449,9.290720821386827,5.141014111164422,75.27170792047978,867.6771590652868,6.378480604346124,294.1418881890706,317.44479453936236,283.5396618437652
2025-05-27 06:20:50,50.450500000000005,30.52275,1252.0868113522538,10.487624990194323,7.299761030006552,80.6278891611639,868.4776952913819,7.40824873997615,295.31048089117695,322.53254434975594,284.9193924177398
2025-05-27 06:20:55,50.450502,30.522749,1257.095158597663,9.90147561729578,6.845997430606046,81.28279125509825,866.9195819176629,7.191864239267809,294.8515959451314,321.2599712384816,284.2932329663678
2025-05-27 06:21:00,50.450504,30.522748,1262.1035058430718,9.653617907613807,7.557319551601822,86.76940770986259,867.0924684255267,7.553576595572234,294.5766050598086,322.3734830322267,284.10668696912956
2025-05-27 06:21:05,50.450506000000004,30.522747,1267.111853088481,10.307786162052468,6.481007406188006,77.14281952060942,864.8674251109604,7.028453676322531,295.4750552335049,321.2738072548824,284.67307081278454
2025-05-27 06:21:10,50.450508000000006,30.522745999999998,1272.12020033389,9.5894881900635,6.434990952931482,80.68901231289684,865.7263840541297,6.99893626126418,294.64264237634825,320.32393470432,283.9466023404582
2025-05-27 06:21:15,50.45051,30.522745,1277.128547579299,9.203858713938807,4.531626632345609,72.561838989829,864.9304647263306,6.129966351510693,294.3181911836613,316.7000752645544,283.4096587023515
2025-05-27 06:21:20,50.450512,30.522744,1282.136894824708,9.40743382701831,6.981537718210558,84.80912339363738,865.4077532549023,7.272676494649482,294.48392578836587,321.21749760007117,283.8109525995215
2025-05-27 06:21:25,50.450514000000005,30.522743,1287.1452420701169,9.306462102351867,6.392993295866823,82.00185542735095,863.4460690882984,6.997126441570787,294.56981575025304,320.2646503788971,283.6620560858889
2025-05-27 06:21:30,50.450516,30.522742,1292.153589315526,9.442538431963744,6.912562828381089,84.20973733233875,863.4440233309086,7.254601210606809,294.7119275158778,321.3933194247973,283.843097096528
2025-05-27 06:21:35,50.450518,30.522741,1297.161936560935,9.343899587997024,5.841113813211557,78.73694582349012,864.5030218341078,6.7243350066082375,294.50579867484583,319.14936014547425,283.6526455950703
2025-05-27 06:21:40,50.450520000000004,30.52274,1302.170283806344,10.410057449861881,5.44740001775908,71.33364606519251,862.7963126023988,6.5544768062686325,295.7844152549026,319.7907694181737,284.69379601990283
2025-05-27 06:21:45,50.450522,30.522739,1307.178631051753,9.746022127029594,5.3730253060720745,74.19048439091192,861.574681186897,6.529698146431084,295.2113585369491,319.1352884257347,284.02282976213206
2025-05-27 06:21:50,50.450524,30.522738,1312.186978297162,9.213978559309503,6.161321513812381,81.20631895287549,858.2323281698556,6.927283972658464,294.9838909506065,320.45592122331266,283.5571479918188
2025-05-27 06:21:55,50.450526,30.522737,1317.195325542571,9.863662550038473,6.0691177114857275,77.24389861260224,860.9156254290084,6.861141797940194,295.39876336942007,320.59256459636146,284.1981586404397
2025-05-27 06:22:00,50.450528000000006,30.522736,1322.2036727879802,9.284236820059942,4.60884993190598,72.56077589401329,860.5559644136905,6.1951251667043845,294.82921284453744,317.49052476576543,283.5015632436223
2025-05-27 06:22:05,50.45053,30.522735,1327.212020033389,9.239098032274464,5.084335414205579,75.23640983483799,862.1111481103486,6.39454592533143,294.62991032750216,318.03698849851065,283.49060556654445
2025-05-27 06:22:10,50.450532,30.522734,1332.220367278798,8.741009914122557,4.460868395009206,74.49496572746376,860.5235692735101,6.1309439874547484,294.2653139469534,316.68499317975875,282.9452472894564
2025-05-27 06:22:15,50.450534000000005,30.522733,1337.2287145242071,9.932387039509337,5.2221148815555996,72.50477354526895,858.1985461950997,6.4865358211663455,295.73773716532605,319.52340798914975,284.20248370627183
2025-05-27 06:22:20,50.450536,30.522732,1342.237061769616,9.428301221532783,4.840695059047318,73.03358733518778,859.264300444094,6.306825606499657,295.106349660531,318.2013220917651,283.6654261817837
2025-05-27 06:22:25,50.450538,30.522731,1347.2454090150252,8.714180420737206,5.798501599813101,81.91239915772066,857.4137247472798,6.760352331679863,294.5421316299154,319.38379463910024,283.026536134025
2025-05-27 06:22:30,50.450540000000004,30.52273,1352.253756260434,9.737602900707808,6.697536042658542,81.34698183900103,858.344409849145,7.189991504036562,295.5198807562057,321.99691452763034,284.1283181721943
2025-05-27 06:22:35,50.450542000000006,30.522728999999998,1357.2621035058432,9.313509170217571,6.49602210970791,82.54663075957977,857.7441575855502,7.09490167601845,295.1358922660535,321.2546368430601,283.68598017323933
2025-05-27 06:22:40,50.450544,30.522728,1362.2704507512522,8.568697322982393,3.8879513797690493,72.4000451918448,856.3295746456529,5.916277563383769,294.4966519290162,316.13389758175515,282.7354001879586
2025-05-27 06:22:45,50.450546,30.522727,1367.2787979966613,8.871781533174685,5.091458308020073,77.1621482755261,856.2426299070916,6.44205373699402,294.8220445586585,318.4571314071971,283.13002921087474
2025-05-27 06:22:50,50.450548000000005,30.522726,1372.2871452420702,8.65910427367106,5.7076474325094,81.70247726527016,856.6691656890088,6.7233922467218825,294.5577561089114,319.2643986924391,282.96487929317584
2025-05-27 06:22:55,50.45055,30.522725,1377.2954924874794,9.03802918902751,4.07262511252616,71.05525502346764,853.5801892982194,6.013771639205354,295.25870383781273,317.2844272735968,283.22320795281223
2025-05-27 06:23:00,50.450552,30.522724,1382.3038397328883,9.171071470425776,4.39540954350065,72.0324259381234,854.2945619715038,6.147578072495332,295.3272409096882,317.85549844570926,283.3797818757345
2025-05-27 06:23:05,50.450554000000004,30.522723,1387.3121869782972,9.229834757571423,5.623383310183312,78.15634422088912,853.4515490716421,6.709292960413891,295.47212981012734,320.1493662373202,283.5355218704475
2025-05-27 06:23:10,50.450556000000006,30.522721999999998,1392.3205342237063,9.122551667553493,5.676382942041457,79.0131891751385,853.1219760662796,6.736882320913968,295.3925012107136,320.17847708109707,283.43255021498857
2025-05-27 06:23:15,50.450558,30.522721,1397.3288814691152,8.531358829012909,4.389428622486946,75.18262490002951,851.0638403267172,6.168537032904194,294.97753046466863,317.61189233082763,282.74127158399637
2025-05-27 06:23:20,50.45056,30.52272,1402.3372287145244,9.271150904131131,6.608316959992898,83.42455948405888,851.8197022635688,7.200880400139053,295.6771624703592,322.25589152211876,283.66169627151055
2025-05-27 06:23:25,50.450562000000005,30.522719,1407.3455759599333,8.970479217658497,4.590463578693729,74.01680330574688,850.8157907288788,6.258631754760813,295.4620100101621,318.44007221665544,283.1975490134975
2025-05-27 06:23:30,50.450564,30.522718,1412.3539232053424,8.18741599390271,5.539397191278102,83.37914108145095,852.1624773766559,6.680108248296481,294.5086708983215,319.088527879071,282.48382827371523
2025-05-27 06:23:35,50.450566,30.522717,1417.3622704507513,8.694168260691697,6.044779261196696,83.43243390091702,849.6384156975864,6.941415244921572,295.28955744203023,320.89129951802227,283.0375706785084
2025-05-27 06:23:40,50.450568000000004,30.522716,1422.3706176961605,8.668907514819919,6.629652880766216,87.01345648184324,849.9208210943705,7.22787668703017,295.23502946166155,321.9373063391405,283.0614484248902
